PRIMARY_KEY,REP_DATE,REP_TIME,LOCATION,X_COORDINATE,Y_COORDINATE,APD_sector,CouncilDistrict,county_description,ZIP,CENSUS_TRACT,RACE_KNOWN,Reason for Stop – TCOLE form,SEX,APD_RACE_DESC,Person Search YN,Search Based On,Search Found
20181541810,06/03/2018,2356,2336 DOUGLAS ST,3117763,10056344,HE,Council District 3,TRAVIS COUNTY,78741,23.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,FRISK FOR SAFETY,NOTHING
20181541810,06/03/2018,2356,2336 DOUGLAS ST,3117763,10056344,HE,Council District 3,TRAVIS COUNTY,78741,23.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181221360,05/02/2018,2013,AIRPORT BLVD / ZACH SCOTT ST,3125110,10080484,CH,Council District 9,TRAVIS COUNTY,78722,3.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181571652,06/06/2018,2124,W 45TH ST / GUADALUPE ST,3117050,10086379,BA,Council District 9,TRAVIS COUNTY,78751,3.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
2018951659,04/05/2018,2257,9607 RESEARCH BLVD SVRD NB,3112956,10114736,AD,Council District 7,TRAVIS COUNTY,78759,17.53,,Moving Traffic Violation,M,BLACK,NO,,
20181601846,06/10/2018,4,N US 183 HWY SVRD SB / LAKE CREEK PKWY,3096368,10140577,AD,Council District 6,WILLIAMSON COUNTY,78750,204.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181571390,06/06/2018,1928,12300 RESEARCH BLVD SB,3109101,10128400,AD,Council District 10,TRAVIS COUNTY,78759,25,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,NO,,
20181150019,04/25/2018,206,E 51ST ST / HARMON AVE,3123686,10086386,BA,Council District 9,TRAVIS COUNTY,78751,3.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,WEAPONS
20181181254,04/28/2018,1900,WEBBERVILLE RD / E 12TH ST,3132442,10074830,CH,Council District 1,TRAVIS COUNTY,78721,21.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,FRISK FOR SAFETY,NOTHING
20181330021,05/13/2018,503,4800 FAR WEST BLVD,3101209,10102985,BA,Council District 10,TRAVIS COUNTY,78731,17.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181102050,04/21/2018,37,3900 BLOCK SAWMILL DR,3078988,10039369,DA,Council District 8,TRAVIS COUNTY,78749,17.4,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,FRISK FOR SAFETY,NOTHING
20181290001,05/09/2018,304,OAK SPRINGS DR / TILLERY ST,3128045,10073003,CH,Council District 1,TRAVIS COUNTY,78702,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,PROBABLE CAUSE,NOTHING
20181290001,05/09/2018,304,OAK SPRINGS DR / TILLERY ST,3128045,10073003,CH,Council District 1,TRAVIS COUNTY,78702,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20181450605,05/25/2018,952,N LAMAR BLVD / W RUNDBERG LN,3127942,10105660,ED,Council District 4,TRAVIS COUNTY,78758,18.19,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181390019,05/19/2018,28,1300 BLOCK E ST JOHNS AVE,3129473,10092638,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181481002,05/28/2018,1619,13749 N US 183 HWY SVRD NB,3096932,10140091,AD,Council District 6,WILLIAMSON COUNTY,78729,204.08,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181581669,06/07/2018,2112,LARICAL TRL / DECKER LN,3153200,10085470,88,,TRAVIS COUNTY,78724,22.02,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181171889,04/28/2018,36,W SLAUGHTER LN / LINDSHIRE LN,3084754,10037380,FR,Council District 5,TRAVIS COUNTY,78748,17.48,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181161209,04/26/2018,1711,11000 ACEQUIA PASS,3117845,10117692,AD,Council District 7,TRAVIS COUNTY,78758,18.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181451895,05/25/2018,2245,5000 BRASSIEWOOD DR,3113707,10040214,FR,Council District 2,TRAVIS COUNTY,78744,24.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
20181440159,05/24/2018,408,3900 N IH 35 SVRD NB,3121797,10081282,CH,Council District 9,TRAVIS COUNTY,78722,3.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181632050,06/12/2018,2331,200 W WILLIAM CANNON DR,3103026,10043582,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,DRUGS
20181201821,05/01/2018,48,MEANDER DR / WEBBERVILLE RD,3134046,10075609,CH,Council District 1,TRAVIS COUNTY,78721,21.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181311003,05/11/2018,1342,3909 S CONGRESS AVE,3108442,10054362,DA,Council District 3,TRAVIS COUNTY,78704,23.08,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181491938,05/29/2018,2333,300 WEST AVE,3111493,10070696,GE,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,WEAPONS
20181580111,06/07/2018,130,5700 S 1ST ST,3102278,10048082,FR,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181691250,06/18/2018,1741,400 E 8TH ST,3115669,10071111,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181681533,06/17/2018,2107,5500 S CONGRESS AVE,3104752,10048030,DA,Council District 3,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,WEAPONS
20181220772,05/02/2018,1255,1900 MONTOPOLIS DR,3127223,10055636,HE,Council District 3,TRAVIS COUNTY,78741,23.18,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181220772,05/02/2018,1255,1900 MONTOPOLIS DR,3127223,10055636,HE,Council District 3,TRAVIS COUNTY,78741,23.18,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181371402,05/17/2018,1810,4800 SPRING MEADOW CV,3118259,10044746,FR,Council District 2,TRAVIS COUNTY,78744,24.31,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,
20181491101,05/29/2018,1620,E ST JOHNS AVE / BLESSING AVE,3128831,10093109,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,FRISK FOR SAFETY,NOTHING
20181600427,06/09/2018,840,5500 LEDESMA RD,3133804,10071852,CH,Council District 1,TRAVIS COUNTY,78721,21.1,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181161581,04/26/2018,2254,712 RED RIVER ST,3116195,10070819,GE,Council District 9,TRAVIS COUNTY,78701,11,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181540008,06/03/2018,6,501 E BEN WHITE BLVD SVRD EB,3109941,10052924,DA,Council District 3,TRAVIS COUNTY,78745,24.03,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181560027,06/05/2018,112,SPEEDWAY / E 38TH ST,3116957,10082625,BA,Council District 9,TRAVIS COUNTY,78751,3.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181161684,04/26/2018,2149,500 E ST ELMO RD,3108794,10051466,DA,Council District 3,TRAVIS COUNTY,78745,24.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,
20181470512,05/27/2018,907,2400 S IH 35 NB,3114899,10057817,HE,Council District 3,TRAVIS COUNTY,78741,23.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
2018951806,04/05/2018,2354,9590 N LAMAR BLVD,3128396,10106672,ED,Council District 4,TRAVIS COUNTY,78758,18.22,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181200641,04/30/2018,1135,RESEARCH BLVD SVRD SB / FAIRFIELD DR,3121706,10104508,ID,Council District 7,TRAVIS COUNTY,78757,18.18,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181351891,05/15/2018,2347,E 45TH ST / CASWELL AVE,3120894,10084519,BA,Council District 9,TRAVIS COUNTY,78751,3.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,NO,,
20181391002,05/19/2018,1517,7509 N IH 35 NB TO MANOR RD RAMP,,,,,,,,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,DRUGS
20181510307,05/31/2018,859,7900 MANCHACA RD,3093004,10042742,FR,Council District 5,TRAVIS COUNTY,78745,17.28,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181561482,06/05/2018,2004,8000 N IH 35 SVRD SB,3127670,10098169,ED,Council District 4,TRAVIS COUNTY,78753,18.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181601264,06/09/2018,2058,2500 CHAPARRAL TRL,3113061,10044606,FR,Council District 2,TRAVIS COUNTY,78744,24.11,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181251867,05/05/2018,2312,1800 W 5TH ST,3107037,10073302,BA,Council District 9,TRAVIS COUNTY,78703,12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181280093,05/08/2018,57,2400 S PLEASANT VALLEY RD,3119749,10056869,HE,Council District 3,TRAVIS COUNTY,78741,23.16,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
20181401430,05/20/2018,2133,6400 S 1ST ST,3101203,10045799,FR,Council District 2,TRAVIS COUNTY,78745,24.1,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,CONTRABAND/EVIDENCE IN PLAIN VIEW,NOTHING
20181391221,05/19/2018,1746,13400 N US 183 HWY SVRD SB,3097981,10135173,AD,Council District 6,WILLIAMSON COUNTY,78750,204.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,BLACK,YES,INCIDENTAL TO ARREST,DRUGS
20181571813,06/06/2018,2319,462 E RIVERSIDE DR,3114540,10065209,HE,Council District 9,TRAVIS COUNTY,78704,14.01,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181331438,05/13/2018,2339,W WILLIAM CANNON DR / WEST GATE BLVD,3091904,10048096,DA,Council District 5,TRAVIS COUNTY,78745,17.13,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181510144,05/31/2018,416,1103 N IH 35 SVRD NB,3117873,10071777,CH,Council District 1,TRAVIS COUNTY,78702,8.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181521609,06/01/2018,1919,1100 SPRINGDALE RD,3130781,10073167,CH,Council District 1,TRAVIS COUNTY,78721,21.09,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181340076,05/14/2018,133,E OLTORF ST / MONTOPOLIS DR,3125026,10051714,HE,Council District 3,TRAVIS COUNTY,78741,23.14,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181401159,05/20/2018,2111,1628 BARTON SPRINGS RD,3108177,10068790,DA,Council District 5,TRAVIS COUNTY,78704,13.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,ASIAN,YES,INCIDENTAL TO ARREST,CASH
20181220024,05/02/2018,17,JOHNNY MORRIS RD / E US 290 HWY SVRD WB,3151475,10094617,CH,Council District 1,TRAVIS COUNTY,78754,18.56,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181150155,04/25/2018,242,5000 W US 290 HWY SVRD EB,3089288,10057877,DA,Council District 8,TRAVIS COUNTY,78749,17.5,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181320451,05/12/2018,818,201 W STASSNEY LN,3104206,10047698,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181441850,05/24/2018,2339,1300 S PLEASANT VALLEY RD,3122009,10060909,HE,Council District 3,TRAVIS COUNTY,78741,23.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181561810,06/05/2018,2227,4600 E MARTIN LUTHER KING JR BLVD,3133265,10077711,CH,Council District 1,TRAVIS COUNTY,78723,21.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181580135,06/07/2018,254,3900 GUADALUPE ST,3115745,10083938,BA,Council District 9,TRAVIS COUNTY,78751,2.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181551923,06/04/2018,2212,LAKE AUSTIN BLVD / EXPOSITION BLVD,3103464,10076012,BA,Council District 10,TRAVIS COUNTY,78703,16.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
20181551714,06/04/2018,2144,MANOR RD / BERKMAN DR,3128100,10078724,CH,Council District 1,TRAVIS COUNTY,78723,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181621681,06/11/2018,2139,E 6TH ST / N IH 35 SVRD NB,3117047,10069933,GE,Council District 3,TRAVIS COUNTY,78702,9.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,NO,,
20181301521,05/10/2018,1850,2937 E 12TH ST,3126202,10073947,CH,Council District 1,TRAVIS COUNTY,78702,8.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,NOTHING
20181301057,05/10/2018,1523,6100 VALIANT CIR,3080427,10057502,DA,Council District 8,TRAVIS COUNTY,78749,17.49,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181311789,05/11/2018,2125,SHERIDAN AVE / CLAYTON LN,3126690,10089392,ID,Council District 1,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181520175,06/01/2018,332,900 CLAYTON LN,3125435,10090060,ID,Council District 1,TRAVIS COUNTY,78723,21.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181190599,04/29/2018,1000,4400 BLOCK E WILLIAM CANNON DR,3110966,10040404,FR,Council District 2,TRAVIS COUNTY,78744,24.19,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,OTHER
20181380182,05/18/2018,218,S CONGRESS AVE / INDUSTRIAL BLVD,3107542,10053239,DA,Council District 3,TRAVIS COUNTY,78745,20.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181380182,05/18/2018,218,S CONGRESS AVE / INDUSTRIAL BLVD,3107542,10053239,DA,Council District 3,TRAVIS COUNTY,78745,20.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181431408,05/23/2018,1911,3100 S IH 35 NB,3113694,10055332,HE,Council District 3,TRAVIS COUNTY,78741,23.07,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,PROBABLE CAUSE,OTHER
20181500647,05/30/2018,1047,14000 S IH 35 SB,3093279,10008471,88,,HAYS COUNTY,78610,109.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,PROBABLE CAUSE,OTHER
20181430024,05/23/2018,116,W 22ND ST / PEARL ST,3112995,10077017,BA,Council District 9,TRAVIS COUNTY,78705,6.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
20181211348,05/01/2018,1828,SAMUEL HUSTON AVE / TANNEHILL LN,3135941,10075373,CH,Council District 1,TRAVIS COUNTY,78721,21.1,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181300165,05/10/2018,219,2918 S CONGRESS AVE,3109708,10057819,DA,Council District 3,TRAVIS COUNTY,78704,13.08,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,NOTHING
20181431635,05/23/2018,2138,6800 HARDY DR,3116161,10098048,ID,Council District 7,TRAVIS COUNTY,78757,15.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,NO,,
20181421078,05/22/2018,1628,9000 BLOCK RESEARCH BLVD SVRD SB,3119107,10108683,ID,Council District 7,TRAVIS COUNTY,78757,18.18,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181590976,06/08/2018,1405,800 E ST JOHNS AVE,3126214,10094471,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,BLACK,YES,INCIDENTAL TO ARREST,NOTHING
20181480424,05/28/2018,1212,9401 N IH 35 SVRD NB,3131125,10103884,ED,Council District 4,TRAVIS COUNTY,78753,18.33,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181480424,05/28/2018,1212,9401 N IH 35 SVRD NB,3131125,10103884,ED,Council District 4,TRAVIS COUNTY,78753,18.33,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,HISPANIC OR LATINO,YES,PROBABLE CAUSE,DRUGS
20181201655,04/30/2018,2345,94 LYNN ST,3120475,10066595,CH,Council District 3,TRAVIS COUNTY,78702,10,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181371775,05/18/2018,30,400 S CONGRESS AVE,3112998,10066700,DA,Council District 9,TRAVIS COUNTY,78704,13.05,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181640143,06/13/2018,250,806 W 34TH ST,3113749,10083200,BA,Council District 9,TRAVIS COUNTY,78705,2.04,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181150054,04/25/2018,140,500 BLOCK W 27TH ST,3114378,10079491,BA,Council District 9,TRAVIS COUNTY,78705,6.03,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181831880,07/02/2018,2320,SAN FELIPE BLVD / MC NEIL DR,3105265,10131345,AD,Council District 6,WILLIAMSON COUNTY,78727,204.1,,Moving Traffic Violation,M,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181401524,05/20/2018,2345,1500 W RUNDBERG LN,3123892,10107677,ED,Council District 4,TRAVIS COUNTY,78758,18.2,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181410058,05/21/2018,148,BENNETT AVE / WHEATLEY AVE,3128030,10095660,ID,Council District 4,TRAVIS COUNTY,78752,18.12,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,NOTHING
20181680018,06/17/2018,9,3400 HAPPY HOLLOW LN,3109726,10085133,BA,Council District 10,TRAVIS COUNTY,78703,16.03,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
20181220145,05/02/2018,243,800 W 6TH ST,3111738,10071612,GE,Council District 9,TRAVIS COUNTY,78701,11,,Moving Traffic Violation,M,WHITE,NO,,
20181371621,05/17/2018,2022,4700 BLOCK E 12TH ST,3132143,10075005,CH,Council District 1,TRAVIS COUNTY,78721,21.09,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,CASH
20181330388,05/13/2018,534,2604 ALDRICH ST,3127017,10084185,BA,Council District 9,TRAVIS COUNTY,78723,3.06,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,M,WHITE,NO,,
20181661846,06/15/2018,2148,1500 LORRAIN ST,3110321,10075589,BA,Council District 9,TRAVIS COUNTY,78703,16.05,,Moving Traffic Violation,M,HISPANIC OR LATINO,NO,,
20181171909,04/27/2018,2221,400 E WILLIAM CANNON DR,3104568,10042938,FR,Council District 2,TRAVIS COUNTY,78745,24.02,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,F,HISPANIC OR LATINO,YES,FRISK FOR SAFETY,OTHER
20181330185,05/13/2018,135,5800 BLK N IH 35 SB,,,,,,,,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Moving Traffic Violation,M,HISPANIC OR LATINO,YES,INCIDENTAL TO ARREST,OTHER
20181302002,05/10/2018,2338,2600 N LAMAR BLVD,3111955,10079423,BA,Council District 9,TRAVIS COUNTY,78705,6.03,,Moving Traffic Violation,F,WHITE,NO,,
20181420161,05/22/2018,449,1900 NASH HERNANDEZ SR RD,3119257,10063870,CH,Council District 3,TRAVIS COUNTY,78702,10,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181420161,05/22/2018,449,1900 NASH HERNANDEZ SR RD,3119257,10063870,CH,Council District 3,TRAVIS COUNTY,78702,10,NO - RACE OR ETHNICITY WAS NOT KNOWN BEFORE STOP,Violation of law other than traffic,F,HISPANIC OR LATINO,YES,PROBABLE CAUSE,NOTHING
20181120181,04/22/2018,153,6603 N IH 35 SVRD NB,3126380,10092414,ID,Council District 4,TRAVIS COUNTY,78752,18.12,YES - RACE OR ETHNICITY WAS KNOWN BEFORE STOP,Pre-existing knowledge (i.e. warrant),F,WHITE,YES,INCIDENTAL TO ARREST,NOTHING
